x	y	showSelected1
-87.5377	32.6447	2009
-86.48	33.86	2008
-86.5	33.75	1966
-86.95	33.43	2004
-87.0008	34.9278	2012
-85.47	31.97	1957
-85.95	31.86	2008
-86.7823	33.452	2011
-87.03	34.12	2005
-85.63	31.2	1997
-88.42	31.33	2002
-85.8708	32.4977	2009
-85.97	32.22	2000
-87.7	32.05	2000
-85.22	31.6	2002
-85.43	31.5	2002
-86.6322	32.8764	2012
-87.2786	32.7216	2012
-86.9695	34.3029	2011
-87.5605	33.4268	2011
-87.12	33.53	1985
-86.65	32.8	1957
-86.68	34.5	1985
-87.62	33.57	2006
-85.58	31.42	1955
-86.27	31.72	1973
-87.7518	31.9	2011
-87.88	31.53	1984
-87.8174	32.5032	2011
-86.761	33.8627	2011
-86.55	31.48	1979
-87.176	34.6495	2010
-86.443	33.5448	2009
-88.17	30.55	2002
-87.58	30.55	2000
-86.47	34.65	1997
-85.08	32.67	1954
-86.25	33.6	1965
-87.78	30.88	1980
-87	32.42	1959
-86.65	31.26	2008
-87.4916	32.4441	2012
-86.65	34.7	2004
-85.23	33.17	1989
-87.27	31.98	1983
-87.25	32.98	1983
-86.2	33.2	1980
-88.27	30.5	1975
-88.4142	31.7668	2012
-84.87	32.57	2007
-85.02	32.55	2007
-87.55	33.9	2008
-86.85	33.58	2000
-87.72	30.55	2001
-87.28	31.58	1978
-86.1848	32.0884	2009
-86.52	32.63	2001
-86.6552	32.8822	2009
-87.77	33.28	2005
-85.1546	32.6844	2009
-86.9241	34.6686	2011
-85.48	30.95	1989
-85.894	31.54	2012
-86.2	32.53	1983
-87.8	33.87	1957
-85.98	34.58	1985
-86.52	34.38	1964
-86	34	1958
-86.63	33.63	1956
-87.33	32	1977
-85.47	34.78	1992
-87.7	33.67	1951
-85.419	34.0664	2011
-86.52	33.54	2008
-86.5477	33.4992	2009
-86.48	32.78	1982
-87.232	32.4713	2011
-86.3014	34.3458	2011
-86.35	32.83	1982
-87.22	34.03	1983
-86.55	33.23	2005
-87.12	31.43	2006
-88.3	31.9	2001
-85.38	32.88	1994
-86.62	32.3	1978
-87.4834	34.4348	2009
-86.37	31.92	1996
-86.1702	34.5162	2011
-86.9898	33.1524	2011
-88.23	30.4	1980
-85.57	31.73	1971
-85.754	31.014	2009
-85.68	33.64	2008
-86.4963	33.7197	2012
-85.68	34.78	2003
-88.0922	33.6896	2009
-87.77	34.1	1986
-85.43	32.83	1984
-87.5107	34.5964	2011
-88	32.92	2005
-87.62	33.38	2005
-88.2584	33.1883	2009
-87.9844	33.1275	2011
-88.35	30.5	1995
-87.5921	32.3862	2011
-85.62	33.42	2001
-86.14	34.386	2009
-87.18	34.05	2002
-87.46	32.57	2007
-86.08	34.02	1976
-86.58	34.4	1961
-85.82	31.2	2012
-87.75	34.53	1957
-87.53	33.87	2001
-86.37	34.78	1989
-87.9	30.52	2001
-86.7848	32.404	2011
-86.3554	34.2449	2011
-88.34	31.2168	2011
-86.3661	33.6848	2011
-86.1	33.43	1989
-86.65	34.9	2007
-84.3	32.25	1954
-86.57	32.82	2008
-87.6457	34.2036	2009
-85.78	32.68	2007
-86.67	33.63	1957
-87	32.55	2008
-86.25	31.28	1964
-86.0359	31.2893	2010
-87.85	31.63	1970
-86.6	31.7	1964
-85.52	33.9	2000
-85.9135	32.8682	2011
-87.75	32.22	2001
-86.0672	32.1144	2009
-86.99	34.49	2008
-85.08	31.4	2002
-87.02	34.9	2006
-87.7324	32.514	2012
-85.75	31.8	1998
-87.45	33.25	1975
-86.33	31.4	1976
-86.2107	32.3977	2011
-86.9402	34.7627	2011
-87.12	35.02	1985
-87.0594	33.296	2011
-85.83	31.32	2008
-86.48	31.4	1995
-87.87	31.13	1980
-87.73	30.57	2004
-87.85	30.6	1975
-85.7	32.47	1983
-86.58	34.27	1976
-86.92	32.17	1979
-86.03	32.37	2005
-87.9	30.57	2001
-86.08	33.5	1963
-86.7	32.62	2005
-85.49	31.66	2008
-86.67	32.5	2005
-86.4448	34.8716	2012
-87.75	32.62	2003
-88.1	30.63	1960
-85.83	34.33	1957
-86.4162	32.2394	2011
-86.82	33.97	2006
-87.48	33.42	1957
-85.97	32.95	1957
-85.75	33.83	1961
-85.68	34.33	2001
-85.4887	32.6801	2009
-85.87	34.15	2003
-87.97	34.75	2004
-86.17	32.2	2000
-86.12	31.72	1974
-86.33	32.3	2000
-85.58	32.33	2004
-86.97	31.43	2001
-87.7	33.28	2005
-86.8	33.3	1963
-85.6614	32.6772	2012
-88.05	30.85	1960
-86.79	33.38	2008
-86.68	34.12	1977
-86.4306	32.7003	2009
-86.07	31.67	1973
-86.48	32	1979
-86.42	33.78	1977
-87.05	33.7	1985
-85.97	32.95	1961
-86.73	31.03	1995
-87.58	30.53	2004
-87.42	31.43	1956
-88.1	30.33	1967
-85.72	33.35	1980
-88.17	30.55	1983
-87.58	32.95	1957
-87.52	34.88	1986
-86.5918	32.6037	2011
-85.4	31.75	2002
-87.17	33.83	2005
-86.2	34.4	1976
-87.52	33.28	2005
-86.92	32.67	1957
-87.5	33.25	2003
-86.72	34.05	1985
-86.2	31.88	1990
-87.5088	32.8445	2011
-85.59	31.58	2008
-88.165	32.806	2011
-85.4	31.32	1980
-86.97	33.4	1953
-87.67	31.75	1983
-85.45	32.68	1971
-87.25	32.68	1961
-87.4278	32.6492	2009
-87.52	32.47	2001
-86.2697	31.7224	2012
-87.45	34.18	1999
-85.85	31.28	1976
-86.7362	33.4255	2011
-88.13	30.53	1965
-86.58	32.17	1998
-87.8482	34.2878	2011
-86.75	31.63	1995
-87.08	34.9	2006
-86.97	31.43	1995
-87.55	30.37	1980
-86.74	32.45	2007
-87.08	33.77	1985
-88.08	30.7	2000
-88.18	33.85	2006
-87.77	33.18	2005
-88.1522	32.2454	2011
-85.73	33.07	1979
-87.97	34.75	1974
-86.8418	34.645	2010
-87.78	30.97	1974
-87.68	30.28	1998
-85.85	34.52	1997
-86.36	32.76	2008
-86.8	34	2006
-87.0079	32.6013	2011
-85.48	32.05	2000
-87.4354	32.4296	2011
-87.9	30.68	2001
-86.4537	33.268	2011
-85.42	34.02	1994
-85.85	33.27	1957
-85.53	33.13	2005
-86.02	34	1969
-88.04	31.1696	2010
-87.2053	31.6928	2011
-86.3	32.38	2001
-87.12	34.28	1986
-85.12	31.13	2005
-85.79	33.71	2008
-85.82	32.6	1956
-86.72	34.82	1985
-88.283	31.9	2012
-85	32.38	1961
-87.8	31.53	2002
-86.83	31.55	2001
-86.48	31.3	1995
-85.7	34.75	1997
-87.38	34.95	1994
-86.73	33.45	1984
-85.6195	34.5752	2009
-87.35	31.47	2005
-88.32	33.03	2003
-87.58	32.7	1984
-88.05	34.68	2004
-87.6096	32.7553	2011
-85.78	34.47	1994
-85.53	33.72	1992
-87.17	31.6	2006
-85.4	31.5	2008
-86.7	34.83	1974
-86.65	32.83	1982
-87.9	30.52	2000
-86.75	34.9	1998
-87.5	33.9	1981
-87.0505	34.4793	2009
-85.62	31.45	1986
-86.55	31.23	1995
-86.25	31.58	1995
-87.251	31.635	2011
-86.1728	33.8805	2009
-88.32	31.63	2002
-86.17	34.4	1994
-87.47	33.98	2008
-85	32.45	1963
-86.5	31.62	1956
-85.87	34	1970
-85.8019	32.9278	2011
-88.03	32.52	2005
-87.8742	32.371	2011
-86.83	33.28	1963
-86.83	32.7	1970
-85.55	32.78	1972
-85.61	31.39	2008
-87.1	31.47	1979
-87.73	31.92	1999
-88.1	33.78	2003
-88.1868	32.4839	2011
-87.67	34.75	1985
-86.15	33.9	1977
-87.504	33.19	2011
-87.1366	32.388	2011
-87.27	33.77	2003
-85.38	33.13	1971
-87.75	31.75	1963
-86.08	33.03	1961
-86.85	33.16	2007
-87.13	33.98	2008
-87.2531	34.4637	2009
-87.88	31.53	2005
-88.23	30.68	2001
-88.23	30.5	2000
-86.7	34.8	1985
-86.65	32.6	1963
-86.2	32.7	1977
-88	33.63	1986
-86.75	31.63	2001
-86	31.67	1961
-86.663	31.901	2011
-86.72	34.93	2003
-86.783	31.899	2011
-86.62	33.08	1958
-86.113	34.3781	2009
-86.43	32.16	2008
-88.18	30.78	1995
-85.92	34.38	1977
-85.87	32.25	2000
-86.72	31.53	2001
-85.23	31.5	1997
-87.7	33.45	2006
-86.42	34.38	1986
-87.5	31.52	2002
-85.9	34.65	2003
-85.5984	34.8376	2011
-86.7891	33.2775	2009
-86.33	34.12	1976
-87.98	31.5	1985
-87.5	34.7	1997
-85.83	31.32	1963
-87.47	31.22	1974
-87.57	30.28	1997
-87.98	31.5	2005
-86.592	34.091	2010
-86.33	31.98	1995
-88.18	31.12	1983
-87.92	30.47	1999
-85.4	31.22	1971
-87.82	34.58	1999
-87.0359	31.2519	2011
-85.53	31.32	2008
-87.25	31.63	2006
-85.58	34.75	1992
-87.7304	32.2413	2011
-86.83	34.84	2008
-85.67	34.5	1973
-88.2	30.92	2005
-87.48	34.65	2008
-85.18	32.45	1964
-88.25	30.78	2005
-85.55	33.77	1961
-85.4	31.38	1953
-87.17	33.22	1965
-85.85	31.82	1986
-87.6	30.43	2008
-85.45	31.88	1986
-85.37	31.35	1962
-87.0773	33.1092	2011
-87.05	34.37	1999
-85.37	32.03	2005
-87.15	33.95	2006
-86.87	33.1	1988
-87.48	31.02	1972
-85.52	32.05	2005
-86.45	31.23	2001
-87.03	34.33	1983
-85	32.5	1953
-87.65	33.83	1999
-85.8588	34.4298	2009
-87.48	33.8	2003
-86.6104	34.1656	2011
-87.68	30.42	2000
-87.98	31.5	2002
-86.6	34.32	1957
-87.55	33.33	1983
-86.95	33.92	2006
-87.68	33.9	2006
-87.2	34.5	1957
-85.92	32.3	1986
-88.38	32.25	1953
-86.7	33.6	1977
-84.92	32.48	1953
-86.43	31.48	1983
-85.93	32.57	2003
-88.2	33.38	1986
-86.6062	34.5509	2009
-86.62	33.9	1976
-88.1	33.52	1983
-86.1085	34.2693	2010
-86.18	31.9	2005
-86.8141	33.2449	2011
-88	32.53	1961
-87.8159	32.3431	2011
-86.482	31.28	2011
-86.4998	32.1824	2012
-85.58	33.08	2005
-86.8785	34.4852	2009
-86.35	32.27	1966
-86.47	32.83	1958
-87.83	33.9	2006
-86.03	34.27	1964
-86.4	34.88	1976
-87.07	31.17	1995
-85.6	33.7	1957
-86.68	31.43	1975
-87.87	32.83	1971
-87.97	33.58	2006
-87.22	34.42	1985
-86.8165	33.2315	2009
-86.85	33.95	2006
-85.58	31.28	2008
-85.75	33.3	1953
-87.2863	32.5761	2011
-85.57	33.17	2005
-87.07	31.12	1995
-87.57	32.87	1961
-86.77	32.3	2005
-86.45	31.16	2008
-86.5	31.3	1962
-87.132	33.8176	2011
-86.82	33.97	2006
-85.15	31.78	2007
-85.69	31.49	2007
-86.6423	33.6352	2010
-88.08	30.7	2003
-87.22	32.63	1961
-85.13	31.4	1995
-87.7	30.48	2004
-87.48	32.7	1992
-86.82	31.83	1964
-85.65	31.45	1984
-85.9995	34.3798	2010
-86.75	33.38	2005
-87.87	30.52	1983
-87.09	34.77	2008
-85.77	34.55	1973
-86.22	34.27	1957
-86.43	34.9	1998
-111.92	33.65	1972
-112.02	33.05	1972
-114.23	32.92	2006
-111.7	33.43	1971
-111.93	33.38	1972
-111.15	32.05	1984
-113.95	35.3	1972
-110.8	33.4	1966
-112.65	34.55	1999
-112.55	34.38	1998
-110.94	31.4142	2012
-110.18	34.9	1997
-112.48	34.55	1962
-111.566	35.1735	2010
-110.53	32.23	1971
-110.27	31.52	1997
-111.84	35.2	2006
-111.95	33.57	1961
-111.982	34.2215	2010
-114.1	32.6	1959
-110.5	36.77	2005
-110.88	32.17	1984
-112.07	32.7	1961
-112.98	36.95	1976
-111.52	32.97	1985
-111.55	33.42	1972
-111	32.28	1996
-109.6	34.47	2005
-112.45	34.73	1996
-109.841	36.1593	2010
-110.6	34.43	2003
-112	33.37	1956
-111.57	33.1	1972
-113.55	36.88	1994
-110.43	34.97	2004
-110.23	34.83	1973
-111.5	33.23	1972
-111.37	35.53	2003
-110.83	32.9	1974
-109.83	32.25	1971
-109.13	33.85	2006
-111.42	35.88	2005
-111.45	36.3	2005
-110.73	33.35	1996
-111.779	35.4866	2010
-114.17	34.98	1996
-109.62	36.26	2010
-109.83	32.18	1972
-110.97	35.28	2006
-111.42	33.27	1999
-112.808	33.4423	2010
-113.77	35.43	1995
-110.9	32.1	1961
-112.27	33.45	1971
-114.62	35.12	2001
-111.75	33.4	1968
-111.52	35.27	2009
-111.2	35	1964
-112.72	32.95	1995
-111.001	35.9342	2010
-114.57	35.03	1972
-112.88	35.33	1976
-110.12	34.87	2011
-112.15	34.2	2006
-111.697	35.3354	2011
-111.75	33.58	1976
-113.2	32.87	1957
-111.02	32.2	1964
-112.71	34.05	2008
-111.772	35.4738	2010
-112.23	34.53	1999
-114.5	32.47	1979
-112.42	35.33	1980
-110.08	34.5345	2011
-111.45	34.92	1966
-112.1	33.5	1968
-114.17	34.25	1972
-111.02	35.15	1997
-112.32	34.73	1999
-110.8	31.9	1969
-114.37	35.2	1996
-111.95	36.72	1998
-109.622	31.4114	2009
-112.67	35.38	1995
-110.3	31.55	1971
-114.2	35.2	1996
-110.25	36.73	1996
-111.861	35.2455	2010
-111.93	33.9	2003
-112.2	35.6	1997
-110.8	32.07	2005
-112.47	34.75	1972
-113.982	35.1859	2010
-110.7	35.03	2003
-111.51	35.28	2009
-111.5	35.5	1992
-109.83	32.42	1992
-109.5	35.42	2003
-111.65	35.2	2003
-112.47	33.47	1974
-112.47	34.88	2003
-112.4	34.6	1959
-112.07	33.72	1987
-110.7	32.73	1974
-110.08	34.5	2001
-110.08	34.5	2001
-110.95	34.1	2004
-112.8	33	1969
-109.85	34.83	2005
-111.55	32.88	1993
-111.867	35.0205	2010
-112.2	35.75	1997
-110.5	35.65	1996
-109.78	35.07	2009
-110.9	33.05	1974
-111.53	33.42	1972
-109.37	34.5	2005
-111.73	33.42	1970
-113.95	35.28	1996
-111.87	33.42	1971
-110.07	35.6	2003
-111.208	34.675	2010
-111.85	34.57	2003
-110.33	31.63	1993
-111.33	35.2	1999
-110.9	32.73	1993
-111.12	32.42	2006
-110.17	34.9	2001
-110.93	32.23	1994
-112.42	33.5	1968
-111.65	36.2	1992
-109.55	35.12	2005
-113.35	33.05	1972
-111.97	32.07	2004
-90.73	35.57	1961
-92.8	33.2	1978
-90.7	35.88	1999
-92.58	33.33	2001
-90.97	36.27	2004
-91.87	34.02	2007
-91.97	33.74	2008
-90.33	35.23	1978
-93.52	35.32	1957
-93.62	35.25	1973
-92.86	34.56	2008
-93.45	35.48	1980
-90.38	36.18	1999
-90.52	35.63	1972
-91.73	34.22	1988
-91.53	36.17	1970
-90.37	36.45	1971
-91.33	34.28	1964
-92.59	36.5	2010
-91.98	33.78	2001
-93.63	34.25	1990
-92.1956	34.565	2011
-91.33	34.28	1964
-92.18	35.2	2002
-94.08	33.63	1982
-89.97	35.7	1972
-94.28	36	1999
-92.1	33.53	2004
-93.0447	35.9365	2011
-91.83	35.12	1980
-90.42	36	1999
-93.489	33.866	2011
-90.8	35.97	1999
-94.1991	36.3771	2011
-92.3	33.47	2004
-92.6	35.9	1958
-94.42	35.32	1959
-94.27	35.13	1980
-89.9	35.95	1952
-92.33	34.51	2008
-91.93	35.32	2003
-93.0626	33.8387	2011
-91.48	36.3	1982
-92.8	35.1	1968
-91.4728	34.3193	2012
-92.88	34.64	2008
-92.07	34.87	1980
-94.27	36.33	2006
-92.4	35.2	1970
-93.08	36.25	1973
-93.77	34.48	1982
-92.53	33.03	1978
-92.65	35.25	1982
-91.79	33.35	2007
-93.87	33.93	1984
-91.98	35.47	1982
-92.9	34.03	2001
-90.88	36.23	1984
-92.75	34.45	1982
-91.23	35.18	2000
-94.05	34.95	1957
-93.03	34.55	1982
-93.72	33.35	1996
-90.28	35.62	1952
-91.58	34.07	1984
-93.07	33.27	1999
-90.97	36.27	1999
-92.88	34.2	1999
-92.57	36.38	1998
-93.28	33.57	2008
-93.48	35.45	1999
-92.37	33.43	2004
-93.53	33.32	2003
-92.65	34.1	2004
-90.93	35.92	1999
-91.23	33.72	1983
-90.22	35.6	1978
-93.93	35.47	1998
-92.7	33.68	1982
-91.8587	34.7001	2011
-93.5	33.87	1982
-92.05	35.3	2003
-93.8847	33.2618	2010
-91.38	35.83	2000
-92.5491	33.8822	2009
-92.02	35.22	1999
-94.2819	36.1979	2010
-93.78	33.85	1997
-91.12	34.73	1998
-90.57	35.77	1999
-93.07	34.12	1982
-92.82	34.63	2001
-93.68	35.13	1980
-92.1	36.27	2000
-92.13	34.8	2001
-92.17	35.47	1970
-92.5893	34.6592	2010
-91.75	35.87	1982
-92.45	33.57	2005
-91.8	35.17	2001
-94.02	35.17	1997
-91.2127	34.4403	2012
-92.5885	33.7802	2009
-90.52	35.67	1952
-92.47	33.93	2004
-93.58	35.45	1965
-90.7701	34.2941	2009
-92.9	36.23	1982
-91.37	35.15	1991
-92.7575	33.3579	2009
-93.7435	35.9298	2009
-91.06	34.51	2008
-92.18	34.73	2001
-92.97	36.28	2004
-93.5	33.93	1999
-92.27	34.78	1980
-92.65	35.47	2004
-92.37	33.5	1978
-92.0615	34.7093	2009
-92.55	34.7	1998
-89.65	36.18	2006
-92.07	34.83	1999
-93.6	33.8	1973
-93.9	36.27	1964
-91.8759	33.0453	2011
-93.849	33.213	2011
-90.08	36.43	1993
-91.7833	34.1615	2012
-93.9	33.47	1982
-90.12	36.3	2004
-91.8968	34.5224	2012
-90.73	36.42	2004
-92.07	33.62	1954
-93.07	35.95	1961
-94.3786	36.3019	2011
-92.77	33.12	2004
-92.02	35.05	2001
-90.63	35.57	2003
-91.23	35.45	1955
-92.62	34.2	2003
-91.85	34.18	1978
-91.28	35.6	1999
-92.43	33.9	1978
-93.3195	35.691	2011
-91.7384	35.3731	2010
-90	35.7	1978
-92.13	35.23	1982
-92.88	33.27	1996
-90.02	35.97	1984
-92.7008	33.6531	2009
-93.02	34.5	1967
-92.47	33.22	2011
-94.23	34.58	1999
-90.83	34.82	1970
-93.3	33.45	1964
-91.22	34.45	1978
-93.42	33.12	2003
-94.37	35.33	1998
-92.6	34.57	1982
-94.22	36.17	1970
-93	35.87	1994
-93.2393	33.2657	2009
-94.07	34.12	1980
-92.48	35.6	2004
-91.63	36.02	2000
-94.07	36.38	2006
-92.53	34.77	1998
-91.75	34.1	1969
-92.13	33.37	2008
-92.38	36.48	1982
-90.65	36.3	2004
-92.55	35.72	1982
-93.9	34.95	1952
-94.27	35.48	1999
-91.8	36.25	1996
-92.43	33.83	2004
-91.97	34.92	1980
-94.35	35.38	1967
-91.87	35.37	2002
-91.43	35.72	2000
-92.4	34.75	1982
-91.42	35.72	1999
-93.32	33.17	1999
-91.27	34.82	1994
-90.98	37.08	1982
-90.51	35.37	2008
-91.28	33.37	1999
-91.8	35.13	1999
-91.18	34.88	1982
-93.83	35.53	2005
-93.36	36.43	2007
-92.0334	34.6287	2011
-91.07	35.38	1982
-92.28	36.42	2003
-94.1214	36.09	2012
-91.43	33.97	1978
-94.47	36.22	1964
-93.1911	33.3119	2009
-91.75	35.32	2008
-90.28	36.27	1964
-92.25	35.88	1982
-92.643	33.32	2011
-90.6612	34.3639	2011
-92.2333	34.3548	2009
-91.67	35.23	2001
-91.5	35.57	2000
-91.7	35.7	1991
-93.15	35.55	2004
-91.38	34.62	2004
-92.57	34.33	1982
-91.2866	34.1454	2011
-94.07	33.68	1964
-92.15	34.47	1978
-93.62	35.43	1994
-92.68	35.05	2008
-92.5	34.77	2001
-92.5049	35.6205	2010
-91.43	35.65	1960
-91.95	34.55	1982
-91.83	33.95	1984
-94.18	33.83	1999
-93.17	35.42	1999
-90.18	36.18	2006
-94.12	34.63	2008
-91.48	35.93	2000
-94.1	36.04	2008
-93.05	34.1	1999
-91	35.42	1952
-91.55	35.36	2008
-93.93	36.04	2008
-93.78	35.57	2008
-90.97	35.65	1984
-93.1	33.1	1973
-90.03	35.9	1968
-92.18	34.72	1967
-94.2613	35.6695	2012
-91.55	34.35	1970
-91.57	34.77	1953
-91.3	33.8	1973
-90.78	35	1977
-91.42	35.15	1982
-90.7	35.83	1982
-90.99	35.2	2008
-93.368	33.278	2011
-93.1	34.6	1957
-91.83	34.85	2001
-91.73	34.98	1988
-92.87	34.85	2003
-89.73	35.78	1959
-93.12	35.4	1953
-90.38	36.23	2004
-92.82	35.02	1964
-91.85	33.95	2001
-91.87	34.77	1980
-91.67	33.68	2005
-93.3	33.83	1982
-90.38	36.5	1990
-92.77	34.62	2002
-91.85	34.7	2004
-93.3962	36.5121	2010
-91.94	33.17	2007
-92.55	33.33	1965
-90.52	36.25	2004
-92.3	36.5	1964
-90.2	35.8	1957
-91.27	35.6	1992
-94.3801	35.4796	2011
-91.6833	35.4832	2010
-94.15	33.95	1954
-92.6	34.02	2004
-92.3142	34.7738	2011
-91.45	35.7	1984
-92.7874	33.3747	2009
-92.25	36.38	1968
-92.1948	34.7074	2011
-94.42	35.38	1999
-92.02	34.73	1973
-94.32	34.06	2008
-91.25	35.33	1961
-91.52	34.08	2002
-90.95	35.87	1977
-92.25	34.85	1980
-94.5465	36.2877	2011
-92.95	34.25	1999
-92.38	35.12	1982
-94.3	35.87	2004
-91.8	36.23	2000
-93.33	35.43	1999
-93.13	33.23	1981
-93.03	35.02	2003
-92.93	35.25	1978
-92.97	36.17	1998
-92.68	33.03	1990
-92.02	34.6	1978
-91.0197	34.5702	2012
-91.47	33.77	1958
-90.58	35.27	1978
-92.12	35.92	1976
-92.2	35.43	1977
-91.4466	33.2914	2011
-91.82	34.48	1999
-92.06	34.95	2008
-90.7	36.18	2000
-92.15	34.92	1973
-92.1	33.87	1953
-91.31	35.03	2008
-93.1245	35.682	2011
-90.48	36.05	2004
-91.5261	35.6401	2010
-91.32	36.28	2008
-94.25	36.32	2008
-90.365	35.8744	2011
-91.5	33.88	1973
-94.05	33.42	1973
-91.68	34.5	2008
-92.6	36.27	1964
-92.25	35.1	1969
-91.3	35.38	1982
-92.4	34.33	1961
-92.32	33.21	2007
-91.02	34.8	1973
-90.5225	34.3668	2011
-93.05	36	1998
-92.97	36.17	1991
-90.3796	34.4639	2011
-93.02	33.87	1982
-91.95	35.53	1982
-91.33	35.97	1999
-94.35	34.6	1981
-90.15	35.72	1959
-91.53	35.85	1961
-92.3761	36.5909	2010
-92.57	34.87	2002
-90.8	36.33	2004
-90.75	34.77	1982
-91.98	35.98	1982
-93.03	33.05	1990
-93.17	33.1	1997
-92.45	34.95	1973
-94.6	36.3	1970
-94.15	34.47	2008
-91.05	35.6	2003
-91.42	35.48	2003
-94.45	34.4	1998
-92.57	36.32	1996
-92.33	33.25	1972
-91.68	34.82	2008
-91.38	33.63	1979
-91.5492	34.0816	2009
-90.4931	35.8226	2011
-93.5196	36.0108	2011
-93.58	36.28	2008
-91.52	36.5	1982
-93.537	33.646	2010
-93.55	33.67	1982
-93.18	35.2	2005
-93.4	35.03	2005
-93.9643	33.338	2009
-92.1	33.05	1967
-91.1	35.58	1999
-91.28	33.47	2008
-92.1	35.43	2001
-92.57	35.55	2004
-92.03	36.5	2003
-92.62	33.98	2006
-92.63	34.52	2004
-92.95	35.5	1999
-91.78	35.12	2001
-93.4	35.37	2004
-93.78	34.62	1970
-90.05	35.57	1999
-90.78	34.6	1965
-94.43	34.87	2003
-90.3	36.27	1999
-92.19	33.04	2008
-91.9868	34.192	2009
-91.53	36.3	2004
-92.57	34.98	1955
-92.88	33.47	2004
-91.63	35.9	1952
-91.2915	34.2713	2012
-92.23	34.83	1975
-92.03	35.28	2002
-91.52	34.55	1961
-90.6908	35.7399	2011
-91.87	34.63	2002
-91.28	34.2	2005
-94.15	34.1	1954
-90.53	36.42	1999
-92.03	35.48	1968
-92.5022	33.116	2009
-91.75	34.88	1979
-90.97	35.8	1952
-91.47	33.72	1973
-91.97	36.4	1968
-93.23	34.35	1967
-91.7	36.25	1988
-92.48	34.6	1996
-94.48	36.31	2008
-93.28	33.55	1984
-91.1	35.58	2003
-91.98	33.5	2007
-91.1581	35.5099	2010
-93.33	34.87	1980
-91.28	33.13	2005
-94.33	34.1	1980
-92.93	34.22	1978
-92.6	35.22	1971
-93.9	34.25	1999
-93.0953	33.3591	2009
-94.25	34.57	1991
-90.42	36.12	1968
-92.6765	33.9977	2009
-93.52	33.55	1960
-92.75	34.88	2005
-91.2	35.75	1977
-92.05	33.62	1978
-93.53	36.48	2006
-92.28	34.73	1982
-90.42	35.53	1995
-92.35	36.28	2005
-93.85	34.02	1995
-91.67	36.47	2005
-93.4131	36.4988	2010
-93.57	35.93	1996
-92.78	34.82	1982
-94	35.65	1996
-90.62	36.47	1999
-91.43	34.82	2000
-91.8	33.23	1979
-90.87	35.4	2004
-92.02	35.27	1982
-92.8802	34.6857	2011
-91.82	36.37	1984
-90.27	35.44	2008
-92.33	34.43	1966
-92.5671	34.4605	2011
-90.29	35.45	2008
-91.9	33.02	1967
-91.47	34.98	1989
-92.18	36.28	1997
-93.55	34.27	1986
-90.8902	34.1837	2011
-94.03	35.98	2008
-94.22	35.48	1953
-91.97	34.75	1978
-91.36	34.43	2008
-93.8389	35.0531	2009
-90.585	36.4486	2012
-92.52	34.75	2000
-91.72	36.2	1996
-92.32	35.27	2003
-93.12	34.63	1973
-94.3795	33.9137	2011
-91.4	33.33	2005
-91.24	33.39	2008
-93.52	34.03	1957
-92.4372	34.2994	2012
-91.13	35.85	1953
-91.6	33.63	2007
-93.88	34.45	2003
-91.9	34.78	1971
-94.05	35.52	1960
-92.62	33.02	1961
-90.52	34.95	1982
-91.72	34.79	2008
-90.9263	34.2074	2009
-93.53	35.57	1957
-92.23	34.77	1973
-91.28	33.02	1976
-93.2199	34.4836	2011
-91.72	36.18	1950
-91.35	34.27	2003
-92.4437	34.7008	2010
-94.47	35.91	2008
-94.2496	34.5684	2011
-93.52	34.9	2005
-93.17	35.5	2004
-93.82	33.05	1999
-92.57	34.57	1996
-93.97	33.47	1952
-92	33.48	1985
-91.1	35.53	1989
-93.6	34.52	1960
-92.58	34.67	1973
-92.47	36.35	1996
-92.92	35.3	1999
-91	34.88	1973
-93.13	35.13	1999
-91.7	36.18	1953
-91.4	35.05	1995
-90.95	34.12	2001
-92.67	34.57	2008
-91.27	33.98	1968
-91.3091	34.6906	2012
-89.73	35.85	1954
-90.4	35.23	2006
-94.07	33.58	1973
-91.22	33.47	2001
-91.67	36.28	2000
-93.1667	33.103	2009
-90.2	35.22	1998
-92.98	34.97	2008
-92.55	35.27	2005
-91.7	34.42	2004
-93.05	34.5	1982
-93.07	34.1	1979
-92.6316	33.8957	2009
-91.4	35.75	2002
-93.22	33.42	1957
-94.13	34.47	1979
-92.3	34.13	2003
-91.87	36.12	1974
-93.97	33.08	1998
-93.6663	33.9323	2010
-93.3489	35.0181	2011
-92.17	35.47	2005
-92.72	33.22	1972
-93.943	35.2946	2011
-92.03	35.38	2005
-93.5954	36.3905	2011
-94.35	35.4	1965
-91.35	35.45	2003
-92.97	33.47	2002
-93.7	33.1	2000
-91.28	33.33	1998
-93.38	33.8	1973
-91.17	35.38	1982
-90.63	36.03	1957
-90.17	35.8	1957
-93.52	35.55	1999
-93.59	33.52	2007
-93.535	33.738	2011
-92.17	35.28	2003
-93.07	33.78	1984
-92.85	33.4	1979
-91.38	34.62	1985
-91.75	34.53	2001
-92.18	36	1974
-91.38	36.55	1999
-93.63	33.05	1985
-94.38	35.13	1998
-93.12	36.07	2006
-92.17	36.05	2006
-92.681	35.253	2009
-93.33	34.35	2002
-93.412	35.5133	2009
-92.12	35.42	1975
-93.47	33.55	1999
-92.1192	35.4429	2010
-93.1334	35.596	2009
-91.98	33.17	1957
-93.93	35.55	1964
-92.68	33.2	1981
-93.52	33.28	1963
